DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeters
26,KVY,Monaco Grand Prix,1.0,SOFT,37.0,123469
26,KVY,Monaco Grand Prix,2.0,MEDIUM,46.0,153502
