DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
3,RIC,Canadian Grand Prix,1.0,SOFT,11.0,47971
3,RIC,Canadian Grand Prix,2.0,HARD,61.0,266021
