DriverID,Driver,LapNumber,Stint,TireLife,TireMeters,Compound,IsFreshTire,DriverMeters,LapTime
77,BOT,1.0,,,0,nan,True,0,0 days 00:01:13.765000
77,BOT,2.0,1.0,4.0,17272,SUPERSOFT,False,8636,0 days 00:01:09.833000
77,BOT,3.0,1.0,5.0,21590,SUPERSOFT,False,12954,0 days 00:01:09.740000
77,BOT,4.0,1.0,6.0,25908,SUPERSOFT,False,17272,0 days 00:01:09.657000
77,BOT,5.0,1.0,7.0,30226,SUPERSOFT,False,21590,0 days 00:01:09.263000
77,BOT,6.0,1.0,8.0,34544,SUPERSOFT,False,25908,0 days 00:01:09.906000
77,BOT,7.0,1.0,9.0,38862,SUPERSOFT,False,30226,0 days 00:01:09.077000
77,BOT,8.0,1.0,10.0,43180,SUPERSOFT,False,34544,0 days 00:01:09.140000
77,BOT,9.0,1.0,11.0,47498,SUPERSOFT,False,38862,0 days 00:01:09.221000
77,BOT,10.0,1.0,12.0,51816,SUPERSOFT,False,43180,0 days 00:01:09.547000
77,BOT,11.0,1.0,13.0,56134,SUPERSOFT,False,47498,0 days 00:01:09.222000
77,BOT,12.0,1.0,14.0,60452,SUPERSOFT,False,51816,0 days 00:01:09.044000
77,BOT,13.0,1.0,15.0,64770,SUPERSOFT,False,56134,0 days 00:01:09.803000
77,BOT,14.0,1.0,16.0,69088,SUPERSOFT,False,60452,
