DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeters
35,SIR,Canadian Grand Prix,1.0,SUPERSOFT,25.0,109025
35,SIR,Canadian Grand Prix,2.0,ULTRASOFT,42.0,183162
