Driver,LapNumber,Stint,TireLife,TireMeters,Compound,IsFreshTire,LapTime
14,1.0,,,0,nan,True,0 days 00:02:55.624000
14,2.0,2.0,1.0,5842,SOFT,True,0 days 00:02:15.080000
14,3.0,2.0,2.0,11684,SOFT,True,0 days 00:02:27.928000
14,4.0,2.0,3.0,17526,SOFT,True,
14,5.0,2.0,4.0,23368,SOFT,True,0 days 00:02:07.571000
14,6.0,2.0,5.0,29210,SOFT,True,0 days 00:01:48.549000
14,7.0,2.0,6.0,35052,SOFT,True,0 days 00:01:39.578000
14,8.0,2.0,7.0,40894,SOFT,True,0 days 00:01:39.608000
14,9.0,2.0,8.0,46736,SOFT,True,0 days 00:01:40.848000
14,10.0,2.0,9.0,52578,SOFT,True,0 days 00:01:41.464000
14,11.0,2.0,10.0,58420,SOFT,True,0 days 00:01:40.702000
14,12.0,2.0,11.0,64262,SOFT,True,0 days 00:01:40.156000
14,13.0,2.0,12.0,70104,SOFT,True,0 days 00:01:39.909000
14,14.0,2.0,13.0,75946,SOFT,True,0 days 00:01:40.042000
14,15.0,2.0,14.0,81788,SOFT,True,0 days 00:01:39.822000
14,16.0,2.0,15.0,87630,SOFT,True,0 days 00:01:39.689000
14,17.0,2.0,16.0,93472,SOFT,True,0 days 00:01:39.547000
14,18.0,2.0,17.0,99314,SOFT,True,0 days 00:01:38.984000
14,19.0,2.0,18.0,105156,SOFT,True,0 days 00:01:39.206000
14,20.0,2.0,19.0,110998,SOFT,True,0 days 00:01:38.799000
14,21.0,2.0,20.0,116840,SOFT,True,0 days 00:01:39.003000
14,22.0,2.0,21.0,122682,SOFT,True,0 days 00:01:38.877000
14,23.0,2.0,22.0,128524,SOFT,True,0 days 00:01:38.518000
14,24.0,2.0,23.0,134366,SOFT,True,0 days 00:01:38.431000
14,25.0,2.0,24.0,140208,SOFT,True,0 days 00:01:38.352000
14,26.0,2.0,25.0,146050,SOFT,True,0 days 00:01:38.439000
14,27.0,2.0,26.0,151892,SOFT,True,0 days 00:01:38.949000
14,28.0,2.0,27.0,157734,SOFT,True,0 days 00:01:38.350000
14,29.0,2.0,28.0,163576,SOFT,True,0 days 00:01:39.338000
14,30.0,2.0,29.0,169418,SOFT,True,0 days 00:01:38.608000
14,31.0,2.0,30.0,175260,SOFT,True,0 days 00:01:38.749000
14,32.0,2.0,31.0,181102,SOFT,True,0 days 00:01:38.624000
14,33.0,2.0,32.0,186944,SOFT,True,0 days 00:01:38.202000
14,34.0,2.0,33.0,192786,SOFT,True,0 days 00:01:38.278000
14,35.0,2.0,34.0,198628,SOFT,True,0 days 00:01:38.916000
14,36.0,2.0,35.0,204470,SOFT,True,0 days 00:01:38.518000
14,37.0,2.0,36.0,210312,SOFT,True,0 days 00:01:38.506000
14,38.0,2.0,37.0,216154,SOFT,True,0 days 00:01:38.953000
14,39.0,2.0,38.0,221996,SOFT,True,0 days 00:01:38.802000
14,40.0,2.0,39.0,227838,SOFT,True,0 days 00:01:40.172000
14,41.0,2.0,40.0,233680,SOFT,True,0 days 00:01:38.834000
14,42.0,2.0,41.0,239522,SOFT,True,0 days 00:01:40.101000
14,43.0,2.0,42.0,245364,SOFT,True,0 days 00:01:39.677000
14,44.0,2.0,43.0,251206,SOFT,True,0 days 00:01:39.177000
14,45.0,2.0,44.0,257048,SOFT,True,0 days 00:01:40.723000
14,46.0,2.0,45.0,262890,SOFT,True,0 days 00:02:01.625000
14,47.0,3.0,1.0,5842,ULTRASOFT,True,0 days 00:01:42.981000
14,48.0,3.0,2.0,11684,ULTRASOFT,True,0 days 00:01:35.133000
14,49.0,3.0,3.0,17526,ULTRASOFT,True,0 days 00:01:45.971000
14,50.0,3.0,4.0,23368,ULTRASOFT,True,0 days 00:01:59.376000
14,51.0,3.0,5.0,29210,ULTRASOFT,True,
