DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeters
28,HAR,Hungarian Grand Prix,1.0,ULTRASOFT,23.0,100763
28,HAR,Hungarian Grand Prix,2.0,MEDIUM,45.0,197145
