DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeters
77,BOT,Austrian Grand Prix,1.0,MEDIUM,24.0,103632
77,BOT,Austrian Grand Prix,2.0,HARD,50.0,215900
