DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
99,GIO,Canadian Grand Prix,1.0,HARD,33.0,143913
99,GIO,Canadian Grand Prix,2.0,MEDIUM,36.0,156996
