DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
4,NOR,United States Grand Prix,1.0,SOFT,22.0,121286
4,NOR,United States Grand Prix,2.0,HARD,23.0,126799
4,NOR,United States Grand Prix,3.0,MEDIUM,14.0,77182
