DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
55,SAI,Russian Grand Prix,1.0,SOFT,24.0,140352
55,SAI,Russian Grand Prix,2.0,MEDIUM,32.0,187136
