Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
55,Azerbaijan Grand Prix,1.0,ULTRASOFT,17.0,102051
55,Azerbaijan Grand Prix,2.0,SOFT,25.0,150075
55,Azerbaijan Grand Prix,3.0,ULTRASOFT,14.0,84042
