DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeters
5,VET,Hungarian Grand Prix,1.0,SOFT,38.0,166478
5,VET,Hungarian Grand Prix,2.0,ULTRASOFT,31.0,135811
