DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
10,GAS,Russian Grand Prix,1.0,MEDIUM,26.0,152048
10,GAS,Russian Grand Prix,2.0,SOFT,27.0,157896
