DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
20,MAG,Chinese Grand Prix,1.0,SOFT,49.0,267099
20,MAG,Chinese Grand Prix,2.0,MEDIUM,10.0,54510
