DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
35,SIR,Brazilian Grand Prix,1.0,SOFT,16.0,68944
35,SIR,Brazilian Grand Prix,2.0,MEDIUM,53.0,228377
