DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
5,VET,Singapore Grand Prix,1.0,HYPERSOFT,16.0,79040
5,VET,Singapore Grand Prix,2.0,ULTRASOFT,47.0,232180
