DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeters
18,STR,Belgian Grand Prix,2.0,SOFT,23.0,161092
18,STR,Belgian Grand Prix,3.0,SUPERSOFT,20.0,140080
