DriverID,Driver,LapNumber,Stint,TireLife,TireMeters,Compound,IsFreshTire,LapTime
18,STR,1.0,,,0,nan,True,0 days 00:01:52.244000
18,STR,2.0,1.0,1.0,5848,ULTRASOFT,True,0 days 00:01:44.323000
18,STR,3.0,1.0,2.0,11696,ULTRASOFT,True,0 days 00:01:44.741000
18,STR,4.0,1.0,3.0,17544,ULTRASOFT,True,0 days 00:01:44.505000
18,STR,5.0,1.0,4.0,23392,ULTRASOFT,True,0 days 00:01:44.786000
18,STR,6.0,1.0,5.0,29240,ULTRASOFT,True,0 days 00:01:46.054000
18,STR,7.0,1.0,6.0,35088,ULTRASOFT,True,0 days 00:01:52.775000
18,STR,8.0,2.0,1.0,5848,SOFT,True,0 days 00:02:01.404000
18,STR,9.0,2.0,2.0,11696,SOFT,True,0 days 00:01:41.984000
18,STR,10.0,2.0,3.0,17544,SOFT,True,0 days 00:01:42.409000
18,STR,11.0,2.0,4.0,23392,SOFT,True,0 days 00:01:42.579000
18,STR,12.0,2.0,5.0,29240,SOFT,True,0 days 00:01:42.450000
18,STR,13.0,2.0,6.0,35088,SOFT,True,0 days 00:01:42.409000
18,STR,14.0,2.0,7.0,40936,SOFT,True,0 days 00:01:42.577000
18,STR,15.0,2.0,8.0,46784,SOFT,True,0 days 00:01:42.103000
18,STR,16.0,2.0,9.0,52632,SOFT,True,0 days 00:01:41.979000
18,STR,17.0,2.0,10.0,58480,SOFT,True,0 days 00:01:41.921000
18,STR,18.0,2.0,11.0,64328,SOFT,True,0 days 00:01:41.699000
18,STR,19.0,2.0,12.0,70176,SOFT,True,0 days 00:01:42.091000
18,STR,20.0,2.0,13.0,76024,SOFT,True,0 days 00:01:41.422000
18,STR,21.0,2.0,14.0,81872,SOFT,True,0 days 00:01:41.412000
18,STR,22.0,2.0,15.0,87720,SOFT,True,0 days 00:01:41.572000
18,STR,23.0,2.0,16.0,93568,SOFT,True,0 days 00:01:41.028000
18,STR,24.0,2.0,17.0,99416,SOFT,True,0 days 00:01:40.836000
18,STR,25.0,2.0,18.0,105264,SOFT,True,0 days 00:01:40.749000
18,STR,26.0,2.0,19.0,111112,SOFT,True,0 days 00:01:41.141000
18,STR,27.0,2.0,20.0,116960,SOFT,True,0 days 00:01:40.804000
18,STR,28.0,2.0,21.0,122808,SOFT,True,0 days 00:01:40.943000
18,STR,29.0,2.0,22.0,128656,SOFT,True,0 days 00:01:43.867000
18,STR,30.0,2.0,23.0,134504,SOFT,True,0 days 00:01:43.299000
18,STR,31.0,2.0,24.0,140352,SOFT,True,0 days 00:01:40.647000
18,STR,32.0,2.0,25.0,146200,SOFT,True,0 days 00:01:42.130000
18,STR,33.0,2.0,26.0,152048,SOFT,True,0 days 00:01:40.806000
18,STR,34.0,2.0,27.0,157896,SOFT,True,0 days 00:01:40.965000
18,STR,35.0,2.0,28.0,163744,SOFT,True,0 days 00:01:40.889000
18,STR,36.0,2.0,29.0,169592,SOFT,True,0 days 00:01:41.011000
18,STR,37.0,2.0,30.0,175440,SOFT,True,0 days 00:01:40.166000
18,STR,38.0,2.0,31.0,181288,SOFT,True,0 days 00:01:41.760000
18,STR,39.0,2.0,32.0,187136,SOFT,True,0 days 00:01:39.761000
18,STR,40.0,2.0,33.0,192984,SOFT,True,0 days 00:01:40.137000
18,STR,41.0,2.0,34.0,198832,SOFT,True,0 days 00:01:40.262000
18,STR,42.0,2.0,35.0,204680,SOFT,True,0 days 00:01:40.106000
18,STR,43.0,2.0,36.0,210528,SOFT,True,0 days 00:01:39.784000
18,STR,44.0,2.0,37.0,216376,SOFT,True,0 days 00:01:39.435000
18,STR,45.0,2.0,38.0,222224,SOFT,True,0 days 00:01:40.687000
18,STR,46.0,2.0,39.0,228072,SOFT,True,0 days 00:01:40.996000
18,STR,47.0,2.0,40.0,233920,SOFT,True,0 days 00:01:40.384000
18,STR,48.0,2.0,41.0,239768,SOFT,True,0 days 00:01:40.497000
18,STR,49.0,2.0,42.0,245616,SOFT,True,0 days 00:01:40.663000
18,STR,50.0,2.0,43.0,251464,SOFT,True,0 days 00:01:40.431000
18,STR,51.0,2.0,44.0,257312,SOFT,True,0 days 00:01:40.325000
18,STR,52.0,2.0,45.0,263160,SOFT,True,0 days 00:01:40.842000
