DriverID,Driver,LapNumber,Stint,TireLife,TireMeters,Compound,IsFreshTire,LapTime
18,STR,1.0,1.0,1.0,4309,SOFT,True,0 days 00:01:23.924000
18,STR,2.0,1.0,2.0,8618,SOFT,True,0 days 00:01:16.514000
18,STR,3.0,1.0,3.0,12927,SOFT,True,0 days 00:01:15.520000
18,STR,4.0,1.0,4.0,17236,SOFT,True,0 days 00:01:15.055000
18,STR,5.0,1.0,5.0,21545,SOFT,True,0 days 00:01:15.226000
18,STR,6.0,1.0,6.0,25854,SOFT,True,0 days 00:01:15.336000
18,STR,7.0,1.0,7.0,30163,SOFT,True,0 days 00:01:15.680000
18,STR,8.0,1.0,8.0,34472,SOFT,True,0 days 00:01:15.307000
18,STR,9.0,1.0,9.0,38781,SOFT,True,0 days 00:01:15.141000
18,STR,10.0,1.0,10.0,43090,SOFT,True,0 days 00:01:15.176000
18,STR,11.0,1.0,11.0,47399,SOFT,True,0 days 00:01:15.137000
18,STR,12.0,1.0,12.0,51708,SOFT,True,0 days 00:01:15.225000
18,STR,13.0,1.0,13.0,56017,SOFT,True,0 days 00:01:15.458000
18,STR,14.0,1.0,14.0,60326,SOFT,True,0 days 00:01:15.097000
18,STR,15.0,1.0,15.0,64635,SOFT,True,0 days 00:01:14.999000
18,STR,16.0,1.0,16.0,68944,SOFT,True,0 days 00:01:15.212000
18,STR,17.0,1.0,17.0,73253,SOFT,True,0 days 00:01:15.327000
18,STR,18.0,1.0,18.0,77562,SOFT,True,0 days 00:01:15.566000
18,STR,19.0,1.0,19.0,81871,SOFT,True,0 days 00:01:15.452000
18,STR,20.0,1.0,20.0,86180,SOFT,True,0 days 00:01:15.445000
18,STR,21.0,1.0,21.0,90489,SOFT,True,0 days 00:01:16.959000
18,STR,22.0,1.0,22.0,94798,SOFT,True,0 days 00:01:15.590000
18,STR,23.0,1.0,23.0,99107,SOFT,True,0 days 00:01:15.685000
18,STR,24.0,1.0,24.0,103416,SOFT,True,0 days 00:01:15.530000
18,STR,25.0,1.0,25.0,107725,SOFT,True,0 days 00:01:15.178000
18,STR,26.0,1.0,26.0,112034,SOFT,True,0 days 00:01:15.312000
18,STR,27.0,1.0,27.0,116343,SOFT,True,0 days 00:01:16.302000
18,STR,28.0,1.0,28.0,120652,SOFT,True,0 days 00:01:19.280000
18,STR,29.0,2.0,1.0,4309,MEDIUM,True,0 days 00:01:31.595000
18,STR,30.0,2.0,2.0,8618,MEDIUM,True,0 days 00:01:13.874000
18,STR,31.0,2.0,3.0,12927,MEDIUM,True,0 days 00:01:14.447000
18,STR,32.0,2.0,4.0,17236,MEDIUM,True,0 days 00:01:13.938000
18,STR,33.0,2.0,5.0,21545,MEDIUM,True,0 days 00:01:13.929000
18,STR,34.0,2.0,6.0,25854,MEDIUM,True,0 days 00:01:13.806000
18,STR,35.0,2.0,7.0,30163,MEDIUM,True,0 days 00:01:15.175000
18,STR,36.0,2.0,8.0,34472,MEDIUM,True,0 days 00:01:13.995000
18,STR,37.0,2.0,9.0,38781,MEDIUM,True,0 days 00:01:14.995000
18,STR,38.0,2.0,10.0,43090,MEDIUM,True,0 days 00:01:13.735000
18,STR,39.0,2.0,11.0,47399,MEDIUM,True,0 days 00:01:13.831000
18,STR,40.0,2.0,12.0,51708,MEDIUM,True,0 days 00:01:13.459000
18,STR,41.0,2.0,13.0,56017,MEDIUM,True,0 days 00:01:13.966000
18,STR,42.0,2.0,14.0,60326,MEDIUM,True,0 days 00:01:13.686000
18,STR,43.0,2.0,15.0,64635,MEDIUM,True,0 days 00:01:13.775000
18,STR,44.0,2.0,16.0,68944,MEDIUM,True,0 days 00:01:13.950000
18,STR,45.0,2.0,17.0,73253,MEDIUM,True,0 days 00:01:15.427000
18,STR,46.0,2.0,18.0,77562,MEDIUM,True,0 days 00:01:14.111000
18,STR,47.0,2.0,19.0,81871,MEDIUM,True,0 days 00:01:15.428000
18,STR,48.0,2.0,20.0,86180,MEDIUM,True,0 days 00:01:14.003000
18,STR,49.0,2.0,21.0,90489,MEDIUM,True,0 days 00:01:13.847000
18,STR,50.0,2.0,22.0,94798,MEDIUM,True,0 days 00:01:13.807000
18,STR,51.0,2.0,23.0,99107,MEDIUM,True,0 days 00:01:14.226000
18,STR,52.0,2.0,24.0,103416,MEDIUM,True,0 days 00:01:14.431000
18,STR,53.0,2.0,25.0,107725,MEDIUM,True,0 days 00:01:36.960000
18,STR,54.0,3.0,1.0,4309,SOFT,True,0 days 00:01:52.816000
18,STR,55.0,3.0,2.0,8618,SOFT,True,0 days 00:01:44.106000
18,STR,56.0,3.0,3.0,12927,SOFT,True,0 days 00:01:25.519000
18,STR,57.0,3.0,4.0,17236,SOFT,True,0 days 00:01:19.577000
18,STR,58.0,3.0,5.0,21545,SOFT,True,0 days 00:01:19.843000
18,STR,59.0,3.0,6.0,25854,SOFT,True,0 days 00:01:33.975000
18,STR,60.0,3.0,7.0,30163,SOFT,True,0 days 00:01:16.586000
18,STR,61.0,3.0,8.0,34472,SOFT,True,0 days 00:01:15.527000
18,STR,62.0,3.0,9.0,38781,SOFT,True,0 days 00:01:14.578000
18,STR,63.0,3.0,10.0,43090,SOFT,True,0 days 00:01:14.173000
18,STR,64.0,3.0,11.0,47399,SOFT,True,0 days 00:01:14.879000
18,STR,65.0,3.0,12.0,51708,SOFT,True,0 days 00:01:12.603000
18,STR,66.0,3.0,13.0,56017,SOFT,True,
