DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeters
8,GRO,Singapore Grand Prix,1.0,HYPERSOFT,18.0,88920
8,GRO,Singapore Grand Prix,2.0,SOFT,44.0,217360
