DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeters
31,OCO,Australian Grand Prix,1.0,ULTRASOFT,22.0,116116
31,OCO,Australian Grand Prix,2.0,SOFT,35.0,184730
