DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeters
3,RIC,Monaco Grand Prix,1.0,HYPERSOFT,18.0,60066
3,RIC,Monaco Grand Prix,2.0,ULTRASOFT,61.0,203557
