DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
7,RAI,Hungarian Grand Prix,1.0,SOFT,32.0,140192
7,RAI,Hungarian Grand Prix,2.0,MEDIUM,40.0,175240
