DriverID,Driver,LapNumber,Stint,TireLife,TireMeters,Compound,IsFreshTire,DriverMeters,LapTime
16,LEC,1.0,,,0,nan,True,0,0 days 00:01:43.921000
16,LEC,2.0,1.0,1.0,5807,SOFT,True,11614,0 days 00:01:39.605000
16,LEC,3.0,1.0,2.0,11614,SOFT,True,17421,0 days 00:01:38.366000
16,LEC,4.0,1.0,3.0,17421,SOFT,True,23228,0 days 00:02:12.639000
16,LEC,5.0,2.0,1.0,5807,MEDIUM,True,29035,
16,LEC,6.0,2.0,2.0,11614,MEDIUM,True,34842,0 days 00:02:22.021000
16,LEC,7.0,2.0,3.0,17421,MEDIUM,True,40649,0 days 00:02:14.120000
16,LEC,8.0,2.0,4.0,23228,MEDIUM,True,46456,0 days 00:01:38.639000
16,LEC,9.0,2.0,5.0,29035,MEDIUM,True,52263,0 days 00:01:39.583000
16,LEC,10.0,2.0,6.0,34842,MEDIUM,True,58070,0 days 00:01:38.865000
16,LEC,11.0,2.0,7.0,40649,MEDIUM,True,63877,0 days 00:01:38.261000
16,LEC,12.0,2.0,8.0,46456,MEDIUM,True,69684,0 days 00:01:38.180000
16,LEC,13.0,2.0,9.0,52263,MEDIUM,True,75491,0 days 00:01:37.194000
16,LEC,14.0,2.0,10.0,58070,MEDIUM,True,81298,0 days 00:01:37.556000
16,LEC,15.0,2.0,11.0,63877,MEDIUM,True,87105,0 days 00:01:38.620000
16,LEC,16.0,2.0,12.0,69684,MEDIUM,True,92912,0 days 00:01:37.870000
16,LEC,17.0,2.0,13.0,75491,MEDIUM,True,98719,0 days 00:01:37.968000
16,LEC,18.0,2.0,14.0,81298,MEDIUM,True,104526,0 days 00:01:37.689000
16,LEC,19.0,2.0,15.0,87105,MEDIUM,True,110333,0 days 00:01:37.220000
16,LEC,20.0,2.0,16.0,92912,MEDIUM,True,116140,0 days 00:01:37.649000
16,LEC,21.0,2.0,17.0,98719,MEDIUM,True,121947,0 days 00:01:37.251000
16,LEC,22.0,2.0,18.0,104526,MEDIUM,True,127754,0 days 00:01:37.391000
16,LEC,23.0,2.0,19.0,110333,MEDIUM,True,133561,0 days 00:01:37.711000
16,LEC,24.0,2.0,20.0,116140,MEDIUM,True,139368,0 days 00:01:37.460000
16,LEC,25.0,2.0,21.0,121947,MEDIUM,True,145175,0 days 00:01:37.919000
16,LEC,26.0,2.0,22.0,127754,MEDIUM,True,150982,0 days 00:01:37.804000
16,LEC,27.0,2.0,23.0,133561,MEDIUM,True,156789,0 days 00:01:37.704000
16,LEC,28.0,2.0,24.0,139368,MEDIUM,True,162596,0 days 00:01:37.567000
16,LEC,29.0,2.0,25.0,145175,MEDIUM,True,168403,0 days 00:01:36.440000
16,LEC,30.0,2.0,26.0,150982,MEDIUM,True,174210,0 days 00:01:38.600000
16,LEC,31.0,2.0,27.0,156789,MEDIUM,True,180017,0 days 00:01:38.915000
16,LEC,32.0,2.0,28.0,162596,MEDIUM,True,185824,0 days 00:01:36.962000
16,LEC,33.0,2.0,29.0,168403,MEDIUM,True,191631,0 days 00:01:36.704000
16,LEC,34.0,2.0,30.0,174210,MEDIUM,True,197438,0 days 00:01:38.134000
16,LEC,35.0,2.0,31.0,180017,MEDIUM,True,203245,0 days 00:01:40.241000
16,LEC,36.0,3.0,5.0,29035,SOFT,False,209052,0 days 00:01:59.058000
16,LEC,37.0,3.0,6.0,34842,SOFT,False,214859,0 days 00:01:34.515000
16,LEC,38.0,3.0,7.0,40649,SOFT,False,220666,0 days 00:01:34.990000
16,LEC,39.0,3.0,8.0,46456,SOFT,False,226473,
