DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
16,LEC,Hungarian Grand Prix,1.0,MEDIUM,30.0,131430
16,LEC,Hungarian Grand Prix,2.0,HARD,43.0,188383
