Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
7,Bahrain Grand Prix,1.0,SOFT,12.0,64944
7,Bahrain Grand Prix,2.0,MEDIUM,24.0,129888
7,Bahrain Grand Prix,3.0,SOFT,27.0,146124
