Driver,LapNumber,Stint,TireLife,TireMeters,Compound,IsFreshTire,LapTime
44,1.0,,,0,nan,True,0 days 00:01:24.315000
44,2.0,1.0,4.0,13348,HYPERSOFT,False,0 days 00:01:18.485000
44,3.0,1.0,5.0,16685,HYPERSOFT,False,0 days 00:01:18.108000
44,4.0,1.0,6.0,20022,HYPERSOFT,False,0 days 00:01:17.950000
44,5.0,1.0,7.0,23359,HYPERSOFT,False,0 days 00:01:17.828000
44,6.0,1.0,8.0,26696,HYPERSOFT,False,0 days 00:01:17.468000
44,7.0,1.0,9.0,30033,HYPERSOFT,False,0 days 00:01:17.620000
44,8.0,1.0,10.0,33370,HYPERSOFT,False,0 days 00:01:16.988000
44,9.0,1.0,11.0,36707,HYPERSOFT,False,0 days 00:01:17.063000
44,10.0,1.0,12.0,40044,HYPERSOFT,False,0 days 00:01:17.240000
44,11.0,1.0,13.0,43381,HYPERSOFT,False,0 days 00:01:17.521000
44,12.0,1.0,14.0,46718,HYPERSOFT,False,0 days 00:01:34.447000
44,13.0,2.0,6.0,20022,ULTRASOFT,False,0 days 00:01:19.001000
44,14.0,2.0,7.0,23359,ULTRASOFT,False,0 days 00:01:17.364000
44,15.0,2.0,8.0,26696,ULTRASOFT,False,0 days 00:01:16.270000
44,16.0,2.0,9.0,30033,ULTRASOFT,False,0 days 00:01:16.719000
44,17.0,2.0,10.0,33370,ULTRASOFT,False,0 days 00:01:17.472000
44,18.0,2.0,11.0,36707,ULTRASOFT,False,0 days 00:01:17.277000
44,19.0,2.0,12.0,40044,ULTRASOFT,False,0 days 00:01:17.378000
44,20.0,2.0,13.0,43381,ULTRASOFT,False,0 days 00:01:17.696000
44,21.0,2.0,14.0,46718,ULTRASOFT,False,0 days 00:01:18.925000
44,22.0,2.0,15.0,50055,ULTRASOFT,False,0 days 00:01:18.356000
44,23.0,2.0,16.0,53392,ULTRASOFT,False,0 days 00:01:18.354000
44,24.0,2.0,17.0,56729,ULTRASOFT,False,0 days 00:01:19.612000
44,25.0,2.0,18.0,60066,ULTRASOFT,False,0 days 00:01:18.563000
44,26.0,2.0,19.0,63403,ULTRASOFT,False,0 days 00:01:19.024000
44,27.0,2.0,20.0,66740,ULTRASOFT,False,0 days 00:01:18.495000
44,28.0,2.0,21.0,70077,ULTRASOFT,False,0 days 00:01:19.171000
44,29.0,2.0,22.0,73414,ULTRASOFT,False,0 days 00:01:19.876000
44,30.0,2.0,23.0,76751,ULTRASOFT,False,0 days 00:01:19.723000
44,31.0,2.0,24.0,80088,ULTRASOFT,False,0 days 00:01:18.961000
