DriverID,Driver,Year,GranPrix,Location,Stint,Compound,TireLife,#TireMeters,NormalizedTireMeters
77,BOT,2023,Italian Grand Prix,Monza,1.0,HARD,28.0,162204,0.5196248029831239
77,BOT,2023,Italian Grand Prix,Monza,2.0,MEDIUM,29.0,167997,0.5381828316610925
