DriverID,Driver,Year,GranPrix,Location,Stint,Compound,TireLife,TireMeters,NormalizedTireMeters
1,VER,2022,Azerbaijan Grand Prix,Baku,1.0,MEDIUM,18.0,108054,0.34615384615384615
1,VER,2022,Azerbaijan Grand Prix,Baku,2.0,HARD,15.0,90045,0.28846153846153844
1,VER,2022,Azerbaijan Grand Prix,Baku,3.0,HARD,18.0,108054,0.34615384615384615
