DriverID,Driver,Year,GranPrix,Location,LapNumber,Stint,TireLife,TireMeters,Compound,IsFreshTire,DriverMeters,LapTime,NormalizedTireMeters,NormalizedDriverMeters
1,VER,2022,Mexico City Grand Prix,Mexico City,1.0,1.0,4.0,17216,SOFT,False,4304,0 days 00:01:25.253000,0.05515191122387524,0.009141031849189966
1,VER,2022,Mexico City Grand Prix,Mexico City,2.0,1.0,5.0,21520,SOFT,False,8608,0 days 00:01:23.247000,0.06893988902984405,0.01828206369837993
1,VER,2022,Mexico City Grand Prix,Mexico City,3.0,1.0,6.0,25824,SOFT,False,12912,0 days 00:01:23.079000,0.08272786683581286,0.027423095547569897
1,VER,2022,Mexico City Grand Prix,Mexico City,4.0,1.0,7.0,30128,SOFT,False,17216,0 days 00:01:23.566000,0.09651584464178167,0.03656412739675986
1,VER,2022,Mexico City Grand Prix,Mexico City,5.0,1.0,8.0,34432,SOFT,False,21520,0 days 00:01:23.226000,0.11030382244775049,0.045705159245949825
1,VER,2022,Mexico City Grand Prix,Mexico City,6.0,1.0,9.0,38736,SOFT,False,25824,0 days 00:01:23.294000,0.1240918002537193,0.054846191095139794
1,VER,2022,Mexico City Grand Prix,Mexico City,7.0,1.0,10.0,43040,SOFT,False,30128,0 days 00:01:23.115000,0.1378797780596881,0.06398722294432976
1,VER,2022,Mexico City Grand Prix,Mexico City,8.0,1.0,11.0,47344,SOFT,False,34432,0 days 00:01:23.292000,0.15166775586565692,0.07312825479351973
1,VER,2022,Mexico City Grand Prix,Mexico City,9.0,1.0,12.0,51648,SOFT,False,38736,0 days 00:01:23.246000,0.16545573367162572,0.08226928664270969
1,VER,2022,Mexico City Grand Prix,Mexico City,10.0,1.0,13.0,55952,SOFT,False,43040,0 days 00:01:23.257000,0.17924371147759455,0.09141031849189965
1,VER,2022,Mexico City Grand Prix,Mexico City,11.0,1.0,14.0,60256,SOFT,False,47344,0 days 00:01:23.164000,0.19303168928356335,0.10055135034108961
