DriverID,Driver,Year,GranPrix,Location,Stint,Compound,TireLife,#TireMeters,NormalizedTireMeters
77,BOT,2023,Monaco Grand Prix,Monaco,1.0,HARD,51.0,0,0.0
77,BOT,2023,Monaco Grand Prix,Monaco,2.0,INTERMEDIATE,26.0,0,0.0
