DriverID,#Driver,Team,Year,GranPrix,#Location,LapNumber,position,PitInTime,PitOutTime,Stint,TireLife,#TireMeters,Compound,IsFreshTire,#DriverMeters,LapTime,Best,air_temp_avg,humidity_avg,trackTemp_AVG,pressure_avg,wind_speed_avg,wind_direction_avg,NormalizedTireMeters,NormalizedDriverMeters
11,PER,Red Bull Racing,2023,Japanese Grand Prix,Suzuka,1.0,7.0,1,1,1.0,1.0,5807,2,1,5807,130.824,0,13.5,21.0,21.95,506.5,1.25,69.0,0.01860287804815541,0.018729237219803258
11,PER,Red Bull Racing,2023,Japanese Grand Prix,Suzuka,2.0,7.0,1,1,1.0,2.0,11614,2,1,11614,,0,9.033333333333333,13.666666666666666,14.533333333333333,337.6666666666667,1.0,45.0,0.03720575609631082,0.037458474439606516
11,PER,Red Bull Racing,2023,Japanese Grand Prix,Suzuka,3.0,18.0,1,1,2.0,1.0,5807,3,1,17421,,0,9.066666666666666,14.0,14.566666666666668,337.6666666666667,0.8333333333333334,45.333333333333336,0.01860287804815541,0.05618771165940977
11,PER,Red Bull Racing,2023,Japanese Grand Prix,Suzuka,4.0,18.0,1,1,2.0,2.0,11614,3,1,23228,,0,9.033333333333333,14.333333333333334,14.333333333333334,337.6666666666667,0.7333333333333334,38.0,0.03720575609631082,0.07491694887921303
11,PER,Red Bull Racing,2023,Japanese Grand Prix,Suzuka,5.0,17.0,1,1,2.0,3.0,17421,3,1,29035,99.985,1,27.2,43.0,42.6,1013.0,2.0,133.0,0.055808634144466227,0.09364618609901629
11,PER,Red Bull Racing,2023,Japanese Grand Prix,Suzuka,6.0,17.0,1,1,2.0,4.0,23228,3,1,34842,100.759,0,13.55,21.5,21.2,506.5,1.2,61.5,0.07441151219262164,0.11237542331881954
11,PER,Red Bull Racing,2023,Japanese Grand Prix,Suzuka,7.0,16.0,1,1,2.0,5.0,29035,3,1,40649,100.134,0,13.55,21.0,21.5,506.5,0.6,53.0,0.09301439024077705,0.1311046605386228
11,PER,Red Bull Racing,2023,Japanese Grand Prix,Suzuka,8.0,16.0,1,1,2.0,6.0,34842,3,1,46456,99.704,1,27.2,41.0,43.1,1013.0,1.2,85.0,0.11161726828893245,0.14983389775842607
11,PER,Red Bull Racing,2023,Japanese Grand Prix,Suzuka,9.0,15.0,1,1,2.0,7.0,40649,3,1,52263,100.466,0,13.55,20.5,21.45,506.5,0.5,69.5,0.13022014633708787,0.1685631349782293
11,PER,Red Bull Racing,2023,Japanese Grand Prix,Suzuka,10.0,14.0,1,1,2.0,8.0,46456,3,1,58070,100.744,0,13.6,20.0,21.75,506.45,0.85,47.5,0.14882302438524328,0.18729237219803258
11,PER,Red Bull Racing,2023,Japanese Grand Prix,Suzuka,11.0,13.0,1,1,2.0,9.0,52263,3,1,63877,100.896,0,27.2,41.0,43.3,1012.7,1.6,145.0,0.1674259024333987,0.20602160941783584
11,PER,Red Bull Racing,2023,Japanese Grand Prix,Suzuka,12.0,17.0,1,1,2.0,10.0,58070,3,1,69684,121.045,0,9.1,13.666666666666666,14.466666666666667,337.6333333333333,0.39999999999999997,11.666666666666666,0.1860287804815541,0.22475084663763908
11,PER,Red Bull Racing,2023,Japanese Grand Prix,Suzuka,13.0,19.0,1,1,3.0,4.0,23228,1,0,75491,,0,9.1,13.333333333333334,14.333333333333334,337.56666666666666,0.26666666666666666,28.333333333333332,0.07441151219262164,0.24348008385744235
11,PER,Red Bull Racing,2023,Japanese Grand Prix,Suzuka,14.0,19.0,1,1,4.0,4.0,23228,1,0,81298,,0,0.6348837209302326,1.0465116279069768,0.8674418604651162,23.551162790697674,0.03488372093023256,2.4651162790697674,0.07441151219262164,0.2622093210772456
11,PER,Red Bull Racing,2023,Japanese Grand Prix,Suzuka,15.0,19.0,1,1,5.0,7.0,40649,1,0,87105,132.535,0,13.65,22.5,18.6,506.45,0.8,70.0,0.13022014633708787,0.2809385582970489
