DriverID,Driver,Year,GranPrix,Location,Stint,Compound,TireLife,#TireMeters,NormalizedTireMeters
55,SAI,2024,Azerbaijan Grand Prix,Baku,1.0,MEDIUM,17.0,102051,0.3269230769230769
55,SAI,2024,Azerbaijan Grand Prix,Baku,2.0,HARD,33.0,198099,0.6346153846153846
