DriverID,Driver,Year,GranPrix,Location,LapNumber,Stint,TireLife,TireMeters,Compound,IsFreshTire,DriverMeters,LapTime,NormalizedTireMeters,NormalizedDriverMeters
1,VER,2024,Dutch Grand Prix,Zandvoort,1.0,1.0,1.0,4259,MEDIUM,True,4259,0 days 00:01:19.915000,0.013643819116082985,0.009045458793145925
1,VER,2024,Dutch Grand Prix,Zandvoort,2.0,1.0,2.0,8518,MEDIUM,True,8518,0 days 00:01:16.106000,0.02728763823216597,0.01809091758629185
1,VER,2024,Dutch Grand Prix,Zandvoort,3.0,1.0,3.0,12777,MEDIUM,True,12777,0 days 00:01:16.131000,0.040931457348248955,0.027136376379437777
1,VER,2024,Dutch Grand Prix,Zandvoort,4.0,1.0,4.0,17036,MEDIUM,True,17036,0 days 00:01:16.432000,0.05457527646433194,0.0361818351725837
1,VER,2024,Dutch Grand Prix,Zandvoort,5.0,1.0,5.0,21295,MEDIUM,True,21295,0 days 00:01:16.181000,0.06821909558041492,0.04522729396572962
1,VER,2024,Dutch Grand Prix,Zandvoort,6.0,1.0,6.0,25554,MEDIUM,True,25554,0 days 00:01:16.155000,0.08186291469649791,0.05427275275887555
1,VER,2024,Dutch Grand Prix,Zandvoort,7.0,1.0,7.0,29813,MEDIUM,True,29813,0 days 00:01:16.281000,0.09550673381258089,0.06331821155202147
1,VER,2024,Dutch Grand Prix,Zandvoort,8.0,1.0,8.0,34072,MEDIUM,True,34072,0 days 00:01:16.347000,0.10915055292866388,0.0723636703451674
1,VER,2024,Dutch Grand Prix,Zandvoort,9.0,1.0,9.0,38331,MEDIUM,True,38331,0 days 00:01:16.252000,0.12279437204474686,0.08140912913831333
1,VER,2024,Dutch Grand Prix,Zandvoort,10.0,1.0,10.0,42590,MEDIUM,True,42590,0 days 00:01:16.455000,0.13643819116082984,0.09045458793145925
1,VER,2024,Dutch Grand Prix,Zandvoort,11.0,1.0,11.0,46849,MEDIUM,True,46849,0 days 00:01:16.360000,0.15008201027691281,0.09950004672460518
1,VER,2024,Dutch Grand Prix,Zandvoort,12.0,1.0,12.0,51108,MEDIUM,True,51108,0 days 00:01:16.538000,0.16372582939299582,0.1085455055177511
1,VER,2024,Dutch Grand Prix,Zandvoort,13.0,1.0,13.0,55367,MEDIUM,True,55367,0 days 00:01:16.338000,0.1773696485090788,0.11759096431089702
1,VER,2024,Dutch Grand Prix,Zandvoort,14.0,1.0,14.0,59626,MEDIUM,True,59626,0 days 00:01:16.466000,0.19101346762516178,0.12663642310404294
1,VER,2024,Dutch Grand Prix,Zandvoort,15.0,1.0,15.0,63885,MEDIUM,True,63885,0 days 00:01:16.222000,0.20465728674124475,0.13568188189718888
1,VER,2024,Dutch Grand Prix,Zandvoort,16.0,1.0,16.0,68144,MEDIUM,True,68144,0 days 00:01:16.235000,0.21830110585732776,0.1447273406903348
1,VER,2024,Dutch Grand Prix,Zandvoort,17.0,1.0,17.0,72403,MEDIUM,True,72403,0 days 00:01:16.304000,0.23194492497341074,0.15377279948348072
1,VER,2024,Dutch Grand Prix,Zandvoort,18.0,1.0,18.0,76662,MEDIUM,True,76662,0 days 00:01:16.901000,0.24558874408949372,0.16281825827662666
1,VER,2024,Dutch Grand Prix,Zandvoort,19.0,1.0,19.0,80921,MEDIUM,True,80921,0 days 00:01:15.946000,0.2592325632055767,0.17186371706977258
1,VER,2024,Dutch Grand Prix,Zandvoort,20.0,1.0,20.0,85180,MEDIUM,True,85180,0 days 00:01:16.625000,0.27287638232165967,0.1809091758629185
1,VER,2024,Dutch Grand Prix,Zandvoort,21.0,1.0,21.0,89439,MEDIUM,True,89439,0 days 00:01:16.416000,0.28652020143774265,0.18995463465606444
1,VER,2024,Dutch Grand Prix,Zandvoort,22.0,1.0,22.0,93698,MEDIUM,True,93698,0 days 00:01:16.411000,0.30016402055382563,0.19900009344921035
1,VER,2024,Dutch Grand Prix,Zandvoort,23.0,1.0,23.0,97957,MEDIUM,True,97957,0 days 00:01:16.586000,0.31380783966990866,0.20804555224235627
1,VER,2024,Dutch Grand Prix,Zandvoort,24.0,1.0,24.0,102216,MEDIUM,True,102216,0 days 00:01:16.330000,0.32745165878599164,0.2170910110355022
1,VER,2024,Dutch Grand Prix,Zandvoort,25.0,1.0,25.0,106475,MEDIUM,True,106475,0 days 00:01:16.652000,0.3410954779020746,0.22613646982864813
1,VER,2024,Dutch Grand Prix,Zandvoort,26.0,1.0,26.0,110734,MEDIUM,True,110734,0 days 00:01:16.517000,0.3547392970181576,0.23518192862179405
1,VER,2024,Dutch Grand Prix,Zandvoort,27.0,1.0,27.0,114993,MEDIUM,True,114993,0 days 00:01:19.890000,0.3683831161342406,0.24422738741494
1,VER,2024,Dutch Grand Prix,Zandvoort,28.0,2.0,1.0,4259,HARD,True,119252,0 days 00:01:34.574000,0.013643819116082985,0.2532728462080859
1,VER,2024,Dutch Grand Prix,Zandvoort,29.0,2.0,2.0,8518,HARD,True,123511,0 days 00:01:15.041000,0.02728763823216597,0.2623183050012318
1,VER,2024,Dutch Grand Prix,Zandvoort,30.0,2.0,3.0,12777,HARD,True,127770,0 days 00:01:14.752000,0.040931457348248955,0.27136376379437777
1,VER,2024,Dutch Grand Prix,Zandvoort,31.0,2.0,4.0,17036,HARD,True,132029,0 days 00:01:15.150000,0.05457527646433194,0.28040922258752365
1,VER,2024,Dutch Grand Prix,Zandvoort,32.0,2.0,5.0,21295,HARD,True,136288,0 days 00:01:14.888000,0.06821909558041492,0.2894546813806696
1,VER,2024,Dutch Grand Prix,Zandvoort,33.0,2.0,6.0,25554,HARD,True,140547,0 days 00:01:14.937000,0.08186291469649791,0.29850014017381554
1,VER,2024,Dutch Grand Prix,Zandvoort,34.0,2.0,7.0,29813,HARD,True,144806,0 days 00:01:15.099000,0.09550673381258089,0.30754559896696143
1,VER,2024,Dutch Grand Prix,Zandvoort,35.0,2.0,8.0,34072,HARD,True,149065,0 days 00:01:14.909000,0.10915055292866388,0.3165910577601074
1,VER,2024,Dutch Grand Prix,Zandvoort,36.0,2.0,9.0,38331,HARD,True,153324,0 days 00:01:15.131000,0.12279437204474686,0.3256365165532533
1,VER,2024,Dutch Grand Prix,Zandvoort,37.0,2.0,10.0,42590,HARD,True,157583,0 days 00:01:15.065000,0.13643819116082984,0.3346819753463992
1,VER,2024,Dutch Grand Prix,Zandvoort,38.0,2.0,11.0,46849,HARD,True,161842,0 days 00:01:15.045000,0.15008201027691281,0.34372743413954515
