Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
16,Russian Grand Prix,1.0,SOFT,25.0,146200
16,Russian Grand Prix,2.0,MEDIUM,9.0,52632
16,Russian Grand Prix,3.0,SOFT,24.0,140352
