Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
18,Singapore Grand Prix,1.0,MEDIUM,31.0,153140
18,Singapore Grand Prix,2.0,HARD,10.0,49400
18,Singapore Grand Prix,3.0,SOFT,3.0,14820
18,Singapore Grand Prix,4.0,SOFT,17.0,83980
