DriverID,Driver,Year,GranPrix,Location,Stint,Compound,TireLife,#TireMeters,NormalizedTireMeters
24,ZHO,2024,Mexico City Grand Prix,Mexico City,1.0,HARD,44.0,189376,0.6066710234626277
24,ZHO,2024,Mexico City Grand Prix,Mexico City,2.0,MEDIUM,28.0,120512,0.3860633785671267
