Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
27,German Grand Prix,1.0,WET,3.0,13722
27,German Grand Prix,2.0,INTERMEDIATE,12.0,54888
27,German Grand Prix,3.0,INTERMEDIATE,14.0,64036
27,German Grand Prix,4.0,INTERMEDIATE,11.0,50314
