DriverID,Driver,Year,GranPrix,Location,Stint,Compound,TireLife,#TireMeters,NormalizedTireMeters
10,GAS,2024,Bahrain Grand Prix,Sakhir,1.0,SOFT,12.0,64944,0.20804982124322455
10,GAS,2024,Bahrain Grand Prix,Sakhir,2.0,HARD,19.0,102828,0.32941221696843886
10,GAS,2024,Bahrain Grand Prix,Sakhir,3.0,HARD,12.0,64944,0.20804982124322455
10,GAS,2024,Bahrain Grand Prix,Sakhir,4.0,SOFT,13.0,70356,0.22538730634682658
