DriverID,Driver,Year,GranPrix,Location,Stint,Compound,TireLife,#TireMeters,NormalizedTireMeters
27,HUL,2023,Saudi Arabian Grand Prix,Jeddah,1.0,MEDIUM,11.0,67914,0.2175642947756891
27,HUL,2023,Saudi Arabian Grand Prix,Jeddah,2.0,HARD,39.0,240786,0.7713643178410795
