DriverID,Driver,Team,Year,GranPrix,Location,LapNumber,position,PitInTime,PitOutTime,Stint,TireLife,TireMeters,Compound,IsFreshTire,DriverMeters,LapTime,Best,air_temp,humidity,trackTemp,pressure,wind_speed,wind_direction,NormalizedTireMeters,NormalizedDriverMeters,NormalizedAirTemp,NormalizedHumidity,NormalizedTrackTemp,NormalizedPressure,NormalizedWindSpeed,NormalizedWindDirection
77,BOT,Mercedes,2019,German Grand Prix,Hockenheim,1.0,2.0,1,1,1.0,1.0,4574,0,1,4574,102.194,0,10.5,43.8,13.05,495.65,0.2,104.5,0.015548938021810666,0.014757504581472783,0.2974504249291785,0.4888392857142857,0.22814685314685315,0.4848381101437934,0.02531645569620253,0.2902777777777778
77,BOT,Mercedes,2019,German Grand Prix,Hockenheim,2.0,2.0,1,1,1.0,2.0,9148,0,1,9148,96.275,1,21.1,88.7,26.1,991.3,0.4,119.0,0.031097876043621332,0.029515009162945565,0.5977337110481588,0.9899553571428572,0.4562937062937063,0.9696762202875868,0.05063291139240506,0.33055555555555555
77,BOT,Mercedes,2019,German Grand Prix,Hockenheim,3.0,2.0,1,1,1.0,3.0,13722,0,1,13722,125.182,0,10.65,44.25,13.2,495.7,0.7,68.5,0.046646814065431995,0.044272513744418346,0.30169971671388107,0.49386160714285715,0.23076923076923075,0.48488701946591023,0.08860759493670885,0.19027777777777777
77,BOT,Mercedes,2019,German Grand Prix,Hockenheim,4.0,3.0,1,1,2.0,1.0,4574,0,1,18296,142.044,0,7.133333333333333,29.400000000000002,8.733333333333333,330.46666666666664,0.43333333333333335,42.0,0.015548938021810666,0.05903001832589113,0.20207743153918792,0.32812500000000006,0.15268065268065265,0.32325801297727347,0.05485232067510548,0.11666666666666667
77,BOT,Mercedes,2019,German Grand Prix,Hockenheim,5.0,2.0,1,1,2.0,2.0,9148,0,1,22870,93.076,1,21.5,88.5,26.4,991.3,2.2,158.0,0.031097876043621332,0.07378752290736391,0.6090651558073655,0.9877232142857143,0.4615384615384615,0.9696762202875868,0.27848101265822783,0.4388888888888889
77,BOT,Mercedes,2019,German Grand Prix,Hockenheim,6.0,2.0,1,1,2.0,3.0,13722,0,1,27444,91.001,1,10.7,43.55,13.1,495.7,0.5,92.5,0.046646814065431995,0.08854502748883669,0.3031161473087819,0.48604910714285715,0.229020979020979,0.48488701946591023,0.06329113924050632,0.2569444444444444
77,BOT,Mercedes,2019,German Grand Prix,Hockenheim,7.0,2.0,1,1,2.0,4.0,18296,0,1,32018,90.725,1,21.5,88.4,26.1,991.5,0.7,185.0,0.062195752087242664,0.10330253207030947,0.6090651558073655,0.986607142857143,0.4562937062937063,0.969871857576054,0.08860759493670885,0.5138888888888888
77,BOT,Mercedes,2019,German Grand Prix,Hockenheim,8.0,2.0,1,1,2.0,5.0,22870,0,1,36592,89.984,1,10.85,43.5,13.1,495.7,0.3,1.5,0.07774469010905333,0.11806003665178226,0.30736543909348446,0.48549107142857145,0.229020979020979,0.48488701946591023,0.03797468354430379,0.004166666666666667
77,BOT,Mercedes,2019,German Grand Prix,Hockenheim,9.0,2.0,1,1,2.0,6.0,27444,0,1,41166,89.685,1,21.5,88.1,26.1,991.5,0.9,112.0,0.09329362813086399,0.13281754123325504,0.6090651558073655,0.9832589285714286,0.4562937062937063,0.969871857576054,0.11392405063291139,0.3111111111111111
77,BOT,Mercedes,2019,German Grand Prix,Hockenheim,10.0,2.0,1,1,2.0,7.0,32018,0,1,45740,89.482,1,10.8,43.75,13.2,495.75,0.2,1.0,0.10884256615267467,0.14757504581472783,0.30594900849858364,0.48828125000000006,0.23076923076923075,0.484935928788027,0.02531645569620253,0.002777777777777778
77,BOT,Mercedes,2019,German Grand Prix,Hockenheim,11.0,2.0,1,1,2.0,8.0,36592,0,1,50314,90.173,0,21.6,88.0,26.4,991.4,0.8,67.0,0.12439150417448533,0.1623325503962006,0.6118980169971673,0.9821428571428572,0.4615384615384615,0.9697740389318205,0.10126582278481013,0.18611111111111112
77,BOT,Mercedes,2019,German Grand Prix,Hockenheim,12.0,2.0,1,1,2.0,9.0,41166,0,1,54888,90.3,0,10.7,43.85,13.0,495.8,0.65,44.5,0.139940442196296,0.17709005497767338,0.3031161473087819,0.48939732142857145,0.22727272727272727,0.4849848381101438,0.08227848101265822,0.12361111111111112
77,BOT,Mercedes,2019,German Grand Prix,Hockenheim,13.0,2.0,1,1,2.0,10.0,45740,0,1,59462,90.741,0,21.4,87.8,26.2,991.5,0.4,170.0,0.15548938021810665,0.19184755955914617,0.6062322946175638,0.9799107142857143,0.458041958041958,0.969871857576054,0.05063291139240506,0.4722222222222222
77,BOT,Mercedes,2019,German Grand Prix,Hockenheim,14.0,2.0,1,1,2.0,11.0,50314,0,1,64036,91.108,0,10.8,44.0,13.1,495.8,0.65,179.0,0.17103831823991733,0.20660506414061894,0.30594900849858364,0.4910714285714286,0.229020979020979,0.4849848381101438,0.08227848101265822,0.49722222222222223
77,BOT,Mercedes,2019,German Grand Prix,Hockenheim,15.0,2.0,1,1,2.0,12.0,54888,0,1,68610,103.692,0,21.4,86.9,26.3,991.5,1.2,246.0,0.18658725626172798,0.22136256872209173,0.6062322946175638,0.9698660714285715,0.4597902097902098,0.969871857576054,0.15189873417721517,0.6833333333333333
