DriverID,Driver,Year,GranPrix,Location,LapNumber,Stint,TireLife,TireMeters,Compound,IsFreshTire,DriverMeters,LapTime,NormalizedTireMeters,NormalizedDriverMeters
1,VER,2022,Abu Dhabi Grand Prix,Yas Island,1.0,1.0,1.0,5281,MEDIUM,1,5281,0 days 00:01:32.198000,0.01735652356819362,0.011216029088190568
1,VER,2022,Abu Dhabi Grand Prix,Yas Island,2.0,1.0,2.0,10562,MEDIUM,1,10562,0 days 00:01:30.541000,0.03471304713638724,0.022432058176381137
1,VER,2022,Abu Dhabi Grand Prix,Yas Island,3.0,1.0,3.0,15843,MEDIUM,1,15843,0 days 00:01:29.968000,0.05206957070458086,0.033648087264571705
1,VER,2022,Abu Dhabi Grand Prix,Yas Island,4.0,1.0,4.0,21124,MEDIUM,1,21124,0 days 00:01:30.368000,0.06942609427277448,0.04486411635276227
1,VER,2022,Abu Dhabi Grand Prix,Yas Island,5.0,1.0,5.0,26405,MEDIUM,1,26405,0 days 00:01:30.502000,0.08678261784096811,0.05608014544095284
1,VER,2022,Abu Dhabi Grand Prix,Yas Island,6.0,1.0,6.0,31686,MEDIUM,1,31686,0 days 00:01:30.567000,0.10413914140916172,0.06729617452914341
1,VER,2022,Abu Dhabi Grand Prix,Yas Island,7.0,1.0,7.0,36967,MEDIUM,1,36967,0 days 00:01:30.661000,0.12149566497735534,0.07851220361733398
1,VER,2022,Abu Dhabi Grand Prix,Yas Island,8.0,1.0,8.0,42248,MEDIUM,1,42248,0 days 00:01:30.691000,0.13885218854554895,0.08972823270552455
1,VER,2022,Abu Dhabi Grand Prix,Yas Island,9.0,1.0,9.0,47529,MEDIUM,1,47529,0 days 00:01:30.601000,0.15620871211374257,0.10094426179371511
1,VER,2022,Abu Dhabi Grand Prix,Yas Island,10.0,1.0,10.0,52810,MEDIUM,1,52810,0 days 00:01:30.621000,0.17356523568193621,0.11216029088190568
1,VER,2022,Abu Dhabi Grand Prix,Yas Island,11.0,1.0,11.0,58091,MEDIUM,1,58091,0 days 00:01:30.798000,0.19092175925012983,0.12337631997009625
1,VER,2022,Abu Dhabi Grand Prix,Yas Island,12.0,1.0,12.0,63372,MEDIUM,1,63372,0 days 00:01:30.921000,0.20827828281832345,0.13459234905828682
1,VER,2022,Abu Dhabi Grand Prix,Yas Island,13.0,1.0,13.0,68653,MEDIUM,1,68653,0 days 00:01:30.747000,0.22563480638651706,0.1458083781464774
1,VER,2022,Abu Dhabi Grand Prix,Yas Island,14.0,1.0,14.0,73934,MEDIUM,1,73934,0 days 00:01:30.966000,0.24299132995471068,0.15702440723466796
