Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
8,Azerbaijan Grand Prix,2.0,SUPERSOFT,38.0,228114
8,Azerbaijan Grand Prix,3.0,ULTRASOFT,3.0,18009
