DriverID,Driver,Year,GranPrix,Location,Stint,Compound,TireLife,#TireMeters,NormalizedTireMeters
77,BOT,2023,Abu Dhabi Grand Prix,Yas Island,1.0,HARD,29.0,153149,0.49061687105165364
77,BOT,2023,Abu Dhabi Grand Prix,Yas Island,2.0,MEDIUM,28.0,147868,0.47369904791194145
