DriverID,Driver,Year,GranPrix,Location,Stint,Compound,TireLife,#TireMeters,NormalizedTireMeters
55,SAI,2024,Singapore Grand Prix,Marina Bay,1.0,MEDIUM,13.0,0,0.0
55,SAI,2024,Singapore Grand Prix,Marina Bay,2.0,HARD,49.0,0,0.0
