DriverID,Driver,Year,GranPrix,Location,Stint,Compound,TireLife,TireMeters,NormalizedTireMeters
1,VER,2022,Bahrain Grand Prix,Sakhir,1.0,SOFT,17.0,92004,0.29473724676123475
1,VER,2022,Bahrain Grand Prix,Sakhir,2.0,SOFT,16.0,86592,0.27739976165763275
1,VER,2022,Bahrain Grand Prix,Sakhir,3.0,MEDIUM,13.0,70356,0.22538730634682658
1,VER,2022,Bahrain Grand Prix,Sakhir,4.0,SOFT,14.0,75768,0.24272479145042863
