DriverID,Driver,Year,GranPrix,Location,Stint,Compound,TireLife,#TireMeters,NormalizedTireMeters
22,TSU,2024,Belgian Grand Prix,Spa-Francorchamps,1.0,MEDIUM,15.0,105060,0.33656248798677585
22,TSU,2024,Belgian Grand Prix,Spa-Francorchamps,2.0,HARD,30.0,210120,0.6731249759735517
