DriverID,Driver,Year,GranPrix,Location,Stint,Compound,TireLife,#TireMeters,NormalizedTireMeters
55,SAI,2023,Miami Grand Prix,Miami,1.0,MEDIUM,18.0,97416,0.3120747318648368
55,SAI,2023,Miami Grand Prix,Miami,2.0,HARD,39.0,211068,0.6761619190404797
