Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
99,Russian Grand Prix,1.0,SOFT,2.0,11696
99,Russian Grand Prix,2.0,HARD,25.0,146200
99,Russian Grand Prix,3.0,MEDIUM,26.0,152048
