DriverID,Driver,Year,GranPrix,Location,Stint,Compound,TireLife,#TireMeters,NormalizedTireMeters
21,DEV,2023,Spanish Grand Prix,Barcelona,1.0,SOFT,9.0,41913,0.13426940375965862
21,DEV,2023,Spanish Grand Prix,Barcelona,2.0,HARD,29.0,135053,0.43264585655890003
21,DEV,2023,Spanish Grand Prix,Barcelona,3.0,MEDIUM,27.0,125739,0.40280821127897587
