Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
7,Spanish Grand Prix,1.0,MEDIUM,28.0,130396
7,Spanish Grand Prix,2.0,HARD,17.0,79169
7,Spanish Grand Prix,3.0,SOFT,21.0,97797
