Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
3,Austrian Grand Prix,1.0,SUPERSOFT,17.0,73406
3,Austrian Grand Prix,2.0,SOFT,23.0,99314
3,Austrian Grand Prix,3.0,SUPERSOFT,21.0,90678
