DriverID,Driver,Year,GranPrix,Location,Stint,Compound,TireLife,TireMeters,NormalizedTireMeters
1,VER,2023,Miami Grand Prix,Miami,1.0,HARD,45.0,243540,0.7801868296620921
1,VER,2023,Miami Grand Prix,Miami,2.0,MEDIUM,12.0,64944,0.20804982124322455
