DriverID,Driver,Team,Year,GranPrix,Location,LapNumber,position,PitInTime,PitOutTime,Stint,TireLife,TireMeters,Compound,IsFreshTire,DriverMeters,LapTime,Best,air_temp,humidity,trackTemp,pressure,wind_speed,wind_direction,NormalizedTireMeters,NormalizedDriverMeters,NormalizedAirTemp,NormalizedHumidity,NormalizedTrackTemp,NormalizedPressure,NormalizedWindSpeed,NormalizedWindDirection
88,KUB,Williams,2019,French Grand Prix,Le Castellet,1.0,17.0,1,1,1.0,1.0,5842,2,1,5842,114.848,0,13.2,20.7,28.05,483.35,0.9,46.5,0.019859400070707894,0.018848566192602535,0.37393767705382436,0.23102678571428573,0.49038461538461536,0.47280641690306174,0.11392405063291139,0.12916666666666668
88,KUB,Williams,2019,French Grand Prix,Le Castellet,2.0,17.0,1,1,1.0,2.0,11684,2,1,11684,101.487,1,26.3,41.8,56.1,966.8,1.2,57.0,0.03971880014141579,0.03769713238520507,0.7450424929178471,0.46651785714285715,0.9807692307692307,0.945710652450357,0.15189873417721517,0.15833333333333333
88,KUB,Williams,2019,French Grand Prix,Le Castellet,3.0,18.0,1,1,1.0,3.0,17526,2,1,17526,101.806,0,13.25,20.7,28.15,483.4,0.7,98.5,0.059578200212123684,0.056545698577807606,0.37535410764872523,0.23102678571428573,0.4921328671328671,0.4728553262251785,0.08860759493670885,0.27361111111111114
88,KUB,Williams,2019,French Grand Prix,Le Castellet,4.0,19.0,1,1,1.0,4.0,23368,2,1,23368,100.93,1,13.4,20.1,28.3,483.35,0.75,75.5,0.07943760028283157,0.07539426477041014,0.3796033994334278,0.22433035714285718,0.49475524475524474,0.47280641690306174,0.09493670886075949,0.20972222222222223
88,KUB,Williams,2019,French Grand Prix,Le Castellet,5.0,19.0,1,1,1.0,5.0,29210,2,1,29210,100.573,1,26.9,40.6,56.3,966.6,1.4,26.0,0.09929700035353947,0.09424283096301267,0.7620396600566572,0.45312500000000006,0.9842657342657342,0.94551501516189,0.1772151898734177,0.07222222222222222
88,KUB,Williams,2019,French Grand Prix,Le Castellet,6.0,19.0,1,1,1.0,6.0,35052,2,1,35052,100.297,1,13.45,20.65,28.15,483.4,0.8,6.0,0.11915640042424737,0.11309139715561521,0.3810198300283286,0.23046875,0.4921328671328671,0.4728553262251785,0.10126582278481013,0.016666666666666666
88,KUB,Williams,2019,French Grand Prix,Le Castellet,7.0,18.0,1,1,1.0,7.0,40894,2,1,40894,99.982,1,13.65,20.15,28.4,483.35,0.55,92.0,0.13901580049495527,0.13193996334821775,0.38668555240793206,0.22488839285714285,0.49650349650349646,0.47280641690306174,0.06962025316455696,0.25555555555555554
88,KUB,Williams,2019,French Grand Prix,Le Castellet,8.0,18.0,1,1,1.0,8.0,46736,2,1,46736,100.017,0,27.5,39.9,56.2,966.7,0.6,18.0,0.15887520056566315,0.15078852954082028,0.7790368271954675,0.4453125,0.9825174825174825,0.9456128338061235,0.07594936708860758,0.05
88,KUB,Williams,2019,French Grand Prix,Le Castellet,9.0,18.0,1,1,1.0,9.0,52578,2,1,52578,99.533,1,13.85,19.25,28.45,483.35,0.65,176.0,0.17873460063637106,0.1696370957334228,0.39235127478753545,0.21484375,0.49737762237762234,0.47280641690306174,0.08227848101265822,0.4888888888888889
88,KUB,Williams,2019,French Grand Prix,Le Castellet,10.0,18.0,1,1,1.0,10.0,58420,2,1,58420,99.454,1,13.8,19.2,27.7,483.3,0.8,51.5,0.19859400070707894,0.18848566192602534,0.39093484419263463,0.2142857142857143,0.4842657342657342,0.472757507580945,0.10126582278481013,0.14305555555555555
88,KUB,Williams,2019,French Grand Prix,Le Castellet,11.0,18.0,1,1,1.0,11.0,64262,2,1,64262,99.328,1,27.4,38.5,55.4,966.6,1.5,104.0,0.21845340077778685,0.2073342281186279,0.7762039660056658,0.4296875,0.9685314685314684,0.94551501516189,0.18987341772151897,0.28888888888888886
88,KUB,Williams,2019,French Grand Prix,Le Castellet,12.0,18.0,1,1,1.0,12.0,70104,2,1,70104,99.463,0,13.65,19.35,27.8,483.3,0.85,15.5,0.23831280084849474,0.22618279431123042,0.38668555240793206,0.21595982142857145,0.486013986013986,0.472757507580945,0.10759493670886075,0.043055555555555555
88,KUB,Williams,2019,French Grand Prix,Le Castellet,13.0,18.0,1,1,1.0,13.0,75946,2,1,75946,99.41,0,13.7,19.15,27.55,483.3,0.45,58.0,0.2581722009192026,0.24503136050383295,0.3881019830028329,0.21372767857142858,0.4816433566433566,0.472757507580945,0.056962025316455694,0.16111111111111112
88,KUB,Williams,2019,French Grand Prix,Le Castellet,14.0,18.0,1,1,1.0,14.0,81788,2,1,81788,99.7,0,27.8,37.1,55.7,966.6,2.4,132.0,0.27803160098991053,0.2638799266964355,0.7875354107648727,0.41406250000000006,0.9737762237762237,0.94551501516189,0.30379746835443033,0.36666666666666664
88,KUB,Williams,2019,French Grand Prix,Le Castellet,15.0,18.0,1,1,1.0,15.0,87630,2,1,87630,99.352,0,13.6,19.3,27.4,483.3,1.3,53.0,0.29789100106061844,0.282728492889038,0.3852691218130312,0.21540178571428573,0.47902097902097895,0.472757507580945,0.16455696202531644,0.14722222222222223
88,KUB,Williams,2019,French Grand Prix,Le Castellet,16.0,18.0,1,1,1.0,16.0,93472,2,1,93472,100.599,0,13.7,19.2,27.7,483.3,0.55,53.5,0.3177504011313263,0.30157705908164056,0.3881019830028329,0.2142857142857143,0.4842657342657342,0.472757507580945,0.06962025316455696,0.1486111111111111
