DriverID,Driver,Year,GranPrix,Location,Stint,Compound,TireLife,#TireMeters,NormalizedTireMeters
55,SAI,2024,Dutch Grand Prix,Zandvoort,1.0,MEDIUM,30.0,127770,0.4093145734824895
55,SAI,2024,Dutch Grand Prix,Zandvoort,2.0,HARD,42.0,178878,0.5730404028754853
