Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
18,United States Grand Prix,1.0,MEDIUM,9.0,49617
18,United States Grand Prix,2.0,HARD,20.0,110260
18,United States Grand Prix,3.0,SOFT,26.0,143338
