Driver,LapNumber,Stint,TireLife,TireMeters,Compound,IsFreshTire,LapTime
3,1.0,,,0,nan,True,0 days 00:01:54.891000
3,2.0,1.0,1.0,5848,SOFT,True,0 days 00:01:43.473000
3,3.0,1.0,2.0,11696,SOFT,True,0 days 00:01:41.298000
3,4.0,1.0,3.0,17544,SOFT,True,0 days 00:01:42.514000
3,5.0,1.0,4.0,23392,SOFT,True,0 days 00:01:42.594000
3,6.0,1.0,5.0,29240,SOFT,True,0 days 00:01:42.105000
3,7.0,1.0,6.0,35088,SOFT,True,0 days 00:01:43.127000
3,8.0,1.0,7.0,40936,SOFT,True,0 days 00:01:43.587000
3,9.0,1.0,8.0,46784,SOFT,True,0 days 00:01:40.984000
3,10.0,1.0,9.0,52632,SOFT,True,0 days 00:01:40.773000
3,11.0,1.0,10.0,58480,SOFT,True,0 days 00:01:40.622000
3,12.0,1.0,11.0,64328,SOFT,True,0 days 00:01:40.528000
3,13.0,1.0,12.0,70176,SOFT,True,0 days 00:01:40.515000
3,14.0,1.0,13.0,76024,SOFT,True,0 days 00:01:40.146000
3,15.0,1.0,14.0,81872,SOFT,True,0 days 00:01:39.898000
3,16.0,1.0,15.0,87720,SOFT,True,0 days 00:01:39.932000
3,17.0,1.0,16.0,93568,SOFT,True,0 days 00:01:39.828000
3,18.0,1.0,17.0,99416,SOFT,True,0 days 00:01:39.723000
3,19.0,1.0,18.0,105264,SOFT,True,0 days 00:01:39.872000
3,20.0,1.0,19.0,111112,SOFT,True,0 days 00:01:39.510000
3,21.0,1.0,20.0,116960,SOFT,True,0 days 00:01:39.444000
3,22.0,1.0,21.0,122808,SOFT,True,0 days 00:01:39.315000
3,23.0,1.0,22.0,128656,SOFT,True,0 days 00:01:39.378000
3,24.0,1.0,23.0,134504,SOFT,True,0 days 00:01:39.315000
3,25.0,1.0,24.0,140352,SOFT,True,0 days 00:01:39.355000
3,26.0,1.0,25.0,146200,SOFT,True,0 days 00:01:39.234000
3,27.0,1.0,26.0,152048,SOFT,True,0 days 00:01:39.559000
3,28.0,1.0,27.0,157896,SOFT,True,0 days 00:01:39.540000
3,29.0,1.0,28.0,163744,SOFT,True,0 days 00:01:40.072000
3,30.0,1.0,29.0,169592,SOFT,True,0 days 00:01:38.443000
3,31.0,1.0,30.0,175440,SOFT,True,0 days 00:01:38.991000
3,32.0,1.0,31.0,181288,SOFT,True,0 days 00:01:38.835000
3,33.0,1.0,32.0,187136,SOFT,True,0 days 00:01:38.900000
3,34.0,1.0,33.0,192984,SOFT,True,0 days 00:01:39.644000
3,35.0,1.0,34.0,198832,SOFT,True,0 days 00:01:38.795000
3,36.0,1.0,35.0,204680,SOFT,True,0 days 00:01:38.466000
3,37.0,1.0,36.0,210528,SOFT,True,0 days 00:01:38.210000
3,38.0,1.0,37.0,216376,SOFT,True,0 days 00:01:38.710000
3,39.0,1.0,38.0,222224,SOFT,True,0 days 00:01:43.500000
3,40.0,2.0,1.0,5848,ULTRASOFT,True,0 days 00:02:06.147000
3,41.0,2.0,2.0,11696,ULTRASOFT,True,0 days 00:01:36.345000
3,42.0,2.0,3.0,17544,ULTRASOFT,True,0 days 00:01:37.891000
3,43.0,2.0,4.0,23392,ULTRASOFT,True,0 days 00:01:37.700000
3,44.0,2.0,5.0,29240,ULTRASOFT,True,0 days 00:01:38.012000
3,45.0,2.0,6.0,35088,ULTRASOFT,True,0 days 00:01:37.235000
3,46.0,2.0,7.0,40936,ULTRASOFT,True,0 days 00:01:37.684000
3,47.0,2.0,8.0,46784,ULTRASOFT,True,0 days 00:01:37.301000
3,48.0,2.0,9.0,52632,ULTRASOFT,True,0 days 00:01:39.097000
3,49.0,2.0,10.0,58480,ULTRASOFT,True,0 days 00:01:39.336000
3,50.0,2.0,11.0,64328,ULTRASOFT,True,0 days 00:01:38.606000
3,51.0,2.0,12.0,70176,ULTRASOFT,True,0 days 00:01:38.339000
3,52.0,2.0,13.0,76024,ULTRASOFT,True,0 days 00:01:38.918000
3,53.0,2.0,14.0,81872,ULTRASOFT,True,0 days 00:01:39.395000
