DriverID,#Driver,Team,Year,GranPrix,#Location,LapNumber,position,PitInTime,PitOutTime,Stint,TireLife,#TireMeters,Compound,IsFreshTire,#DriverMeters,LapTime,Best,air_temp_avg,humidity_avg,trackTemp_AVG,pressure_avg,wind_speed_avg,wind_direction_avg,NormalizedTireMeters,NormalizedDriverMeters
14,ALO,Aston Martin,2023,Spanish Grand Prix,Barcelona,1.0,6.0,1,1,1.0,4.0,18628,1,0,4657,88.039,0,11.3,32.0,16.7,500.5,0.3,50.5,0.05967529055984828,0.015020158039025963
14,ALO,Aston Martin,2023,Spanish Grand Prix,Barcelona,2.0,6.0,1,1,1.0,5.0,23285,1,0,9314,81.792,1,22.5,63.0,33.3,1001.0,1.1,14.0,0.07459411319981035,0.030040316078051927
14,ALO,Aston Martin,2023,Spanish Grand Prix,Barcelona,3.0,6.0,1,1,1.0,6.0,27942,1,0,13971,81.574,1,22.4,64.0,33.0,1001.0,2.0,52.0,0.08951293583977242,0.04506047411707789
14,ALO,Aston Martin,2023,Spanish Grand Prix,Barcelona,4.0,6.0,1,1,1.0,7.0,32599,1,0,18628,80.717,1,11.2,32.0,16.3,500.5,1.2,31.5,0.10443175847973449,0.060080632156103854
14,ALO,Aston Martin,2023,Spanish Grand Prix,Barcelona,5.0,6.0,1,1,1.0,8.0,37256,1,0,23285,81.289,0,22.4,64.0,32.6,1001.0,1.6,13.0,0.11935058111969656,0.07510079019512982
14,ALO,Aston Martin,2023,Spanish Grand Prix,Barcelona,6.0,6.0,1,1,1.0,9.0,41913,1,0,27942,81.631,0,11.2,31.5,16.25,500.5,0.8,24.5,0.13426940375965862,0.09012094823415578
14,ALO,Aston Martin,2023,Spanish Grand Prix,Barcelona,7.0,7.0,1,1,1.0,10.0,46570,1,0,32599,82.087,0,22.3,64.0,32.2,1001.0,2.0,81.0,0.1491882263996207,0.10514110627318174
14,ALO,Aston Martin,2023,Spanish Grand Prix,Barcelona,8.0,7.0,1,1,1.0,11.0,51227,1,0,37256,81.776,0,22.3,65.0,32.2,1001.0,1.5,55.0,0.1641070490395828,0.12016126431220771
14,ALO,Aston Martin,2023,Spanish Grand Prix,Barcelona,9.0,7.0,1,1,1.0,12.0,55884,1,0,41913,81.35,0,11.1,32.0,15.9,500.5,1.1,8.0,0.17902587167954484,0.13518142235123368
14,ALO,Aston Martin,2023,Spanish Grand Prix,Barcelona,10.0,7.0,1,1,1.0,13.0,60541,1,0,46570,81.34,0,22.1,65.0,31.9,1001.0,2.4,88.0,0.19394469431950692,0.15020158039025963
14,ALO,Aston Martin,2023,Spanish Grand Prix,Barcelona,11.0,7.0,1,1,1.0,14.0,65198,1,0,51227,81.575,0,22.0,64.0,31.8,1001.0,2.2,82.0,0.20886351695946898,0.1652217384292856
14,ALO,Aston Martin,2023,Spanish Grand Prix,Barcelona,12.0,7.0,1,1,1.0,15.0,69855,1,0,55884,81.291,0,11.05,32.0,15.75,500.6,1.1,42.0,0.22378233959943106,0.18024189646831157
14,ALO,Aston Martin,2023,Spanish Grand Prix,Barcelona,13.0,6.0,1,1,1.0,16.0,74512,1,0,60541,81.325,0,22.1,65.0,31.7,1001.2,2.7,66.0,0.2387011622393931,0.19526205450733752
14,ALO,Aston Martin,2023,Spanish Grand Prix,Barcelona,14.0,6.0,1,1,1.0,17.0,79169,1,0,65198,80.876,0,22.0,64.0,31.7,1001.2,2.7,86.0,0.2536199848793552,0.21028221254636348
14,ALO,Aston Martin,2023,Spanish Grand Prix,Barcelona,15.0,5.0,1,1,1.0,18.0,83826,1,0,69855,81.169,0,11.05,32.5,15.6,500.6,1.0,33.5,0.26853880751931725,0.22530237058538946
14,ALO,Aston Martin,2023,Spanish Grand Prix,Barcelona,16.0,4.0,1,1,1.0,19.0,88483,1,0,74512,81.15,0,22.1,64.0,31.2,1001.2,2.0,67.0,0.28345763015927933,0.24032252862441542
14,ALO,Aston Martin,2023,Spanish Grand Prix,Barcelona,17.0,4.0,1,1,1.0,20.0,93140,1,0,79169,81.193,0,22.1,64.0,31.3,1001.2,2.0,46.0,0.2983764527992414,0.2553426866634414
14,ALO,Aston Martin,2023,Spanish Grand Prix,Barcelona,18.0,4.0,1,1,1.0,21.0,97797,1,0,83826,81.147,0,11.05,32.5,15.45,500.6,1.35,41.5,0.3132952754392035,0.27036284470246735
14,ALO,Aston Martin,2023,Spanish Grand Prix,Barcelona,19.0,5.0,1,1,1.0,22.0,102454,1,0,88483,84.968,0,22.1,64.0,31.2,1001.2,2.4,100.0,0.3282140980791656,0.2853830027414933
14,ALO,Aston Martin,2023,Spanish Grand Prix,Barcelona,20.0,10.0,1,1,2.0,4.0,18628,1,0,93140,99.017,0,11.05,31.5,15.7,500.6,0.85,39.5,0.05967529055984828,0.30040316078051926
14,ALO,Aston Martin,2023,Spanish Grand Prix,Barcelona,21.0,9.0,1,1,2.0,5.0,23285,1,0,97797,80.375,1,22.1,64.0,31.2,1001.2,2.2,90.0,0.07459411319981035,0.3154233188195452
14,ALO,Aston Martin,2023,Spanish Grand Prix,Barcelona,22.0,9.0,1,1,2.0,6.0,27942,1,0,102454,80.954,0,11.0,32.0,15.35,500.75,0.85,38.0,0.08951293583977242,0.3304434768585712
14,ALO,Aston Martin,2023,Spanish Grand Prix,Barcelona,23.0,9.0,1,1,2.0,7.0,32599,1,0,107111,80.987,0,22.0,65.0,30.9,1001.2,2.2,87.0,0.10443175847973449,0.3454636348975972
