Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
27,Singapore Grand Prix,1.0,SOFT,4.0,19760
27,Singapore Grand Prix,2.0,HARD,35.0,172900
27,Singapore Grand Prix,3.0,MEDIUM,25.0,123500
