Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
7,United States Grand Prix,1.0,SOFT,18.0,99234
7,United States Grand Prix,2.0,HARD,22.0,121286
7,United States Grand Prix,3.0,SOFT,15.0,82695
