Driver,LapNumber,Stint,TireLife,TireMeters,Compound,IsFreshTire,LapTime
4,1.0,1.0,1.0,4574,WET,True,0 days 00:01:57.831000
4,2.0,1.0,2.0,9148,WET,True,0 days 00:01:48.279000
4,3.0,1.0,3.0,13722,WET,True,0 days 00:01:58.420000
4,4.0,1.0,4.0,18296,WET,True,0 days 00:02:05.492000
4,5.0,1.0,5.0,22870,WET,True,0 days 00:01:39.497000
4,6.0,1.0,6.0,27444,WET,True,0 days 00:01:44.246000
4,7.0,2.0,1.0,4574,INTERMEDIATE,True,0 days 00:01:48.908000
4,8.0,2.0,2.0,9148,INTERMEDIATE,True,0 days 00:01:31.756000
4,9.0,2.0,3.0,13722,INTERMEDIATE,True,0 days 00:01:31.410000
4,10.0,2.0,4.0,18296,INTERMEDIATE,True,0 days 00:01:32.078000
4,11.0,2.0,5.0,22870,INTERMEDIATE,True,0 days 00:01:32.182000
4,12.0,2.0,6.0,27444,INTERMEDIATE,True,0 days 00:01:32.713000
4,13.0,2.0,7.0,32018,INTERMEDIATE,True,0 days 00:01:33.022000
4,14.0,2.0,8.0,36592,INTERMEDIATE,True,0 days 00:01:34.494000
4,15.0,2.0,9.0,41166,INTERMEDIATE,True,0 days 00:01:53.814000
4,16.0,2.0,10.0,45740,INTERMEDIATE,True,0 days 00:01:31.081000
4,17.0,2.0,11.0,50314,INTERMEDIATE,True,0 days 00:01:31.967000
4,18.0,2.0,12.0,54888,INTERMEDIATE,True,0 days 00:01:32.015000
4,19.0,2.0,13.0,59462,INTERMEDIATE,True,0 days 00:01:32.333000
4,20.0,2.0,14.0,64036,INTERMEDIATE,True,0 days 00:01:33.049000
4,21.0,2.0,15.0,68610,INTERMEDIATE,True,0 days 00:01:33.521000
4,22.0,2.0,16.0,73184,INTERMEDIATE,True,0 days 00:01:33.461000
4,23.0,2.0,17.0,77758,INTERMEDIATE,True,0 days 00:01:34.206000
4,24.0,2.0,18.0,82332,INTERMEDIATE,True,0 days 00:01:34.690000
4,25.0,2.0,19.0,86906,INTERMEDIATE,True,0 days 00:01:39.025000
