Driver,LapNumber,Stint,TireLife,TireMeters,Compound,IsFreshTire,LapTime
2,1.0,1.0,1.0,5281,SUPERSOFT,True,0 days 00:02:45.473000
2,2.0,1.0,2.0,10562,SUPERSOFT,True,
2,3.0,1.0,3.0,15843,SUPERSOFT,True,
2,4.0,1.0,4.0,21124,SUPERSOFT,True,
2,5.0,1.0,5.0,26405,SUPERSOFT,True,0 days 00:01:49.545000
2,6.0,1.0,6.0,31686,SUPERSOFT,True,0 days 00:01:49.092000
2,7.0,1.0,7.0,36967,SUPERSOFT,True,0 days 00:02:15.522000
2,8.0,1.0,8.0,42248,SUPERSOFT,True,0 days 00:02:10.457000
2,9.0,1.0,9.0,47529,SUPERSOFT,True,0 days 00:01:47.635000
2,10.0,1.0,10.0,52810,SUPERSOFT,True,0 days 00:01:47.693000
2,11.0,1.0,11.0,58091,SUPERSOFT,True,0 days 00:01:47.885000
2,12.0,1.0,12.0,63372,SUPERSOFT,True,0 days 00:01:47.811000
2,13.0,1.0,13.0,68653,SUPERSOFT,True,0 days 00:01:47.827000
2,14.0,1.0,14.0,73934,SUPERSOFT,True,0 days 00:01:47.923000
2,15.0,1.0,15.0,79215,SUPERSOFT,True,0 days 00:01:47.766000
2,16.0,1.0,16.0,84496,SUPERSOFT,True,0 days 00:01:47.652000
2,17.0,1.0,17.0,89777,SUPERSOFT,True,0 days 00:01:47.899000
2,18.0,1.0,18.0,95058,SUPERSOFT,True,0 days 00:01:47.504000
2,19.0,1.0,19.0,100339,SUPERSOFT,True,0 days 00:01:47.404000
2,20.0,1.0,20.0,105620,SUPERSOFT,True,0 days 00:01:47.669000
2,21.0,1.0,21.0,110901,SUPERSOFT,True,0 days 00:01:47.695000
2,22.0,1.0,22.0,116182,SUPERSOFT,True,0 days 00:01:47.224000
2,23.0,1.0,23.0,121463,SUPERSOFT,True,0 days 00:01:47.300000
2,24.0,1.0,24.0,126744,SUPERSOFT,True,0 days 00:01:47.101000
2,25.0,1.0,25.0,132025,SUPERSOFT,True,0 days 00:01:47.127000
2,26.0,1.0,26.0,137306,SUPERSOFT,True,0 days 00:01:47.422000
2,27.0,1.0,27.0,142587,SUPERSOFT,True,0 days 00:01:47.879000
2,28.0,1.0,28.0,147868,SUPERSOFT,True,0 days 00:01:46.293000
2,29.0,1.0,29.0,153149,SUPERSOFT,True,0 days 00:01:46.663000
2,30.0,1.0,30.0,158430,SUPERSOFT,True,0 days 00:01:47.472000
2,31.0,1.0,31.0,163711,SUPERSOFT,True,0 days 00:01:48.795000
2,32.0,1.0,32.0,168992,SUPERSOFT,True,0 days 00:01:47.487000
2,33.0,1.0,33.0,174273,SUPERSOFT,True,0 days 00:01:46.302000
2,34.0,1.0,34.0,179554,SUPERSOFT,True,0 days 00:01:46.990000
2,35.0,1.0,35.0,184835,SUPERSOFT,True,0 days 00:01:49.180000
2,36.0,2.0,1.0,5281,ULTRASOFT,True,0 days 00:02:06.769000
2,37.0,2.0,2.0,10562,ULTRASOFT,True,0 days 00:01:45.115000
2,38.0,2.0,3.0,15843,ULTRASOFT,True,0 days 00:01:44.890000
2,39.0,2.0,4.0,21124,ULTRASOFT,True,0 days 00:01:45.256000
2,40.0,2.0,5.0,26405,ULTRASOFT,True,0 days 00:01:45.164000
2,41.0,2.0,6.0,31686,ULTRASOFT,True,0 days 00:01:44.874000
2,42.0,2.0,7.0,36967,ULTRASOFT,True,0 days 00:01:44.590000
2,43.0,2.0,8.0,42248,ULTRASOFT,True,0 days 00:01:44.421000
2,44.0,2.0,9.0,47529,ULTRASOFT,True,0 days 00:01:44.812000
2,45.0,2.0,10.0,52810,ULTRASOFT,True,0 days 00:01:45.997000
2,46.0,2.0,11.0,58091,ULTRASOFT,True,0 days 00:01:46.428000
2,47.0,2.0,12.0,63372,ULTRASOFT,True,0 days 00:01:45.101000
2,48.0,2.0,13.0,68653,ULTRASOFT,True,0 days 00:01:44.391000
2,49.0,2.0,14.0,73934,ULTRASOFT,True,0 days 00:01:44.074000
2,50.0,2.0,15.0,79215,ULTRASOFT,True,0 days 00:01:43.893000
2,51.0,2.0,16.0,84496,ULTRASOFT,True,0 days 00:01:44.227000
2,52.0,2.0,17.0,89777,ULTRASOFT,True,0 days 00:01:43.718000
2,53.0,2.0,18.0,95058,ULTRASOFT,True,0 days 00:01:43.249000
2,54.0,2.0,19.0,100339,ULTRASOFT,True,0 days 00:01:43.945000
