DriverID,Driver,Year,GranPrix,Location,Stint,Compound,TireLife,#TireMeters,NormalizedTireMeters
16,LEC,2023,Australian Grand Prix,Melbourne,1.0,MEDIUM,1.0,5278,0.016908212560386472
