DriverID,Driver,Team,Year,GranPrix,Location,LapNumber,position,PitInTime,PitOutTime,Stint,TireLife,TireMeters,Compound,IsFreshTire,DriverMeters,LapTime,Best,air_temp,humidity,trackTemp,pressure,wind_speed,wind_direction,NormalizedTireMeters,NormalizedDriverMeters,NormalizedAirTemp,NormalizedHumidity,NormalizedTrackTemp,NormalizedPressure,NormalizedWindSpeed,NormalizedWindDirection
88,KUB,Williams,2019,Mexican Grand Prix,Mexico City,1.0,18.0,1,1,1.0,1.0,4304,2,1,4304,114.406,0,11.25,23.35,20.6,390.5,1.1,3.5,0.014631095156509205,0.013886379475001936,0.31869688385269124,0.2606026785714286,0.36013986013986016,0.38198180573217255,0.13924050632911392,0.009722222222222222
88,KUB,Williams,2019,Mexican Grand Prix,Mexico City,2.0,18.0,1,1,1.0,2.0,8608,2,1,8608,105.241,1,11.35,23.3,20.8,390.5,0.55,61.0,0.02926219031301841,0.027772758950003872,0.32152974504249293,0.2600446428571429,0.36363636363636365,0.38198180573217255,0.06962025316455696,0.16944444444444445
88,KUB,Williams,2019,Mexican Grand Prix,Mexico City,3.0,18.0,1,1,1.0,3.0,12912,2,1,12912,84.811,1,22.9,46.2,42.2,780.9,2.2,94.0,0.043893285469527615,0.04165913842500581,0.6487252124645893,0.5156250000000001,0.7377622377622378,0.7638657928201116,0.27848101265822783,0.2611111111111111
88,KUB,Williams,2019,Mexican Grand Prix,Mexico City,4.0,18.0,1,1,1.0,4.0,17216,2,1,17216,84.893,0,23.1,46.5,42.9,781.0,3.0,124.0,0.05852438062603682,0.055545517900007745,0.6543909348441928,0.5189732142857143,0.7499999999999999,0.7639636114643451,0.37974683544303794,0.34444444444444444
88,KUB,Williams,2019,Mexican Grand Prix,Mexico City,5.0,17.0,1,1,1.0,5.0,21520,2,1,21520,84.85,0,11.5,23.3,21.6,390.4,0.4,37.5,0.07315547578254603,0.06943189737500968,0.3257790368271955,0.2600446428571429,0.3776223776223776,0.38188398708793897,0.05063291139240506,0.10416666666666667
88,KUB,Williams,2019,Mexican Grand Prix,Mexico City,6.0,17.0,1,1,1.0,6.0,25824,2,1,25824,84.661,1,23.5,45.2,43.5,780.9,1.8,41.0,0.08778657093905523,0.08331827685001161,0.6657223796033995,0.5044642857142858,0.7604895104895104,0.7638657928201116,0.22784810126582278,0.11388888888888889
88,KUB,Williams,2019,Mexican Grand Prix,Mexico City,7.0,17.0,1,1,1.0,7.0,30128,2,1,30128,84.656,1,11.65,22.6,21.6,390.4,0.55,27.0,0.10241766609556444,0.09720465632501354,0.33002832861189807,0.2522321428571429,0.3776223776223776,0.38188398708793897,0.06962025316455696,0.075
88,KUB,Williams,2019,Mexican Grand Prix,Mexico City,8.0,17.0,1,1,1.0,8.0,34432,2,1,34432,84.252,1,23.3,45.5,43.5,780.7,0.7,88.0,0.11704876125207364,0.11109103580001549,0.6600566572237961,0.5078125,0.7604895104895104,0.7636701555316444,0.08860759493670885,0.24444444444444444
88,KUB,Williams,2019,Mexican Grand Prix,Mexico City,9.0,17.0,1,1,1.0,9.0,38736,2,1,38736,84.087,1,23.4,44.7,43.7,780.7,2.0,204.0,0.13167985640858285,0.12497741527501742,0.6628895184135978,0.49888392857142866,0.763986013986014,0.7636701555316444,0.2531645569620253,0.5666666666666667
88,KUB,Williams,2019,Mexican Grand Prix,Mexico City,10.0,16.0,1,1,1.0,10.0,43040,2,1,43040,83.907,1,11.65,23.15,21.85,390.35,0.45,54.5,0.14631095156509205,0.13886379475001936,0.33002832861189807,0.2583705357142857,0.381993006993007,0.3818350777658222,0.056962025316455694,0.15138888888888888
88,KUB,Williams,2019,Mexican Grand Prix,Mexico City,11.0,15.0,1,1,1.0,11.0,47344,2,1,47344,84.082,0,23.4,45.6,44.7,780.7,1.1,164.0,0.16094204672160126,0.1527501742250213,0.6628895184135978,0.5089285714285715,0.7814685314685315,0.7636701555316444,0.13924050632911392,0.45555555555555555
88,KUB,Williams,2019,Mexican Grand Prix,Mexico City,12.0,15.0,1,1,1.0,12.0,51648,2,1,51648,84.278,0,11.8,22.45,22.25,390.3,0.75,47.0,0.17557314187811046,0.16663655370002323,0.33427762039660064,0.2505580357142857,0.38898601398601396,0.3817861684437054,0.09493670886075949,0.13055555555555556
88,KUB,Williams,2019,Mexican Grand Prix,Mexico City,13.0,14.0,1,1,1.0,13.0,55952,2,1,55952,83.967,0,23.4,44.7,44.0,780.6,1.2,95.0,0.19020423703461967,0.18052293317502516,0.6628895184135978,0.49888392857142866,0.7692307692307692,0.7635723368874108,0.15189873417721517,0.2638888888888889
88,KUB,Williams,2019,Mexican Grand Prix,Mexico City,14.0,14.0,1,1,1.0,14.0,60256,2,1,60256,84.217,0,11.45,23.05,22.1,390.25,0.5,7.5,0.20483533219112887,0.1944093126500271,0.3243626062322946,0.2572544642857143,0.38636363636363635,0.38173725912158857,0.06329113924050632,0.020833333333333332
88,KUB,Williams,2019,Mexican Grand Prix,Mexico City,15.0,14.0,1,1,1.0,15.0,64560,2,1,64560,84.444,0,23.2,45.7,44.7,780.5,1.4,52.0,0.21946642734763808,0.20829569212502905,0.6572237960339944,0.5100446428571429,0.7814685314685315,0.7634745182431771,0.1772151898734177,0.14444444444444443
88,KUB,Williams,2019,Mexican Grand Prix,Mexico City,16.0,14.0,1,1,1.0,16.0,68864,2,1,68864,86.806,0,23.3,44.8,44.8,780.6,0.9,331.0,0.23409752250414728,0.22218207160003098,0.6600566572237961,0.5,0.7832167832167831,0.7635723368874108,0.11392405063291139,0.9194444444444444
